Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Inspections-SEC 381 KENT,18-1755,,MI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,BI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,MI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,BI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,MI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,BI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,MI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,BI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-SEC 381 KENT,18-1755,,MI,NA,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"381 KENT STREET, KENT MEDICAL BLDG.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,BI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,MI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,BI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,MI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,SAI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,MI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,BI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,MI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,BI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,MI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,AI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-CUPW,18-1757JP,,MI,100046.0,,03/09/2021,03/09/2017,01/01/2021,,,,,,,,,,377 BANK STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-ENTRUST DATACARD,18-1814,,SAI,NA,,05/02/2021,05/02/2019,01/01/2021,,,,,,,,,,1000 INNOVATION DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-GLENGARRY MEMORIAL HOSPITAL,18-1822,,SAI,100109.0,,05/01/2021,05/01/2019,01/01/2021,,,,,,,,,,20260 COUNTY ROAD #43,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-GLENGARRY MEMORIAL HOSPITAL,18-1822,,AI,100109.0,,05/01/2021,05/01/2019,01/01/2021,,,,,,,,,,20260 COUNTY ROAD #43,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,181597,,AI,100022.0,,05/21/2021,05/21/2019,01/01/2021,,,,,,,,,,150 ELGIN STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-LIGADO NETWORKS,19-1000,"ROOMG41(CGS),G42(ITN)",AI,100062.0,,05/16/2021,05/16/2019,01/01/2021,,,,,,,,,,1601 TELESAT COURT,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-LIGADO NETWORKS,19-1000,"ROOMG41(CGS),G42(ITN)",SAI,100062.0,,05/16/2021,05/16/2019,01/01/2021,,,,,,,,,,1601 TELESAT COURT,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-LIGADO NETWORKS,19-1000,GATEWAYBUILDINGEONLY,AI,100062.0,,05/16/2021,05/16/2019,01/01/2021,,,,,,,,,,1601 TELESAT COURT,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-LIGADO NETWORKS,19-1000,GATEWAYBUILDINGEONLY,SAI,100062.0,,05/16/2021,05/16/2019,01/01/2021,,,,,,,,,,1601 TELESAT COURT,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-BRITISH HIGH COMMISSION OTTAWA,19-1013,,AI,NA,,05/22/2021,05/22/2019,01/01/2021,,,,,,,,,,140 SUSSEX DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-BRITISH HIGH COMMISSION OTTAWA,19-1013,,SAI,NA,,05/22/2021,05/22/2019,01/01/2021,,,,,,,,,,140 SUSSEX DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Annual inspection, bi-monthly inspections-OTTAWA GRACE MANOR",19-1044,,AI,NA,,12/11/2021,12/11/2018,01/01/2021,,,,,,,,,,1156 WELLINGTON STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Annual inspection, bi-monthly inspections-OTTAWA GRACE MANOR",19-1044,,BI,NA,,12/11/2021,12/11/2018,01/01/2021,,,,,,,,,,1156 WELLINGTON STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Annual inspection, bi-monthly inspections-OTTAWA GRACE MANOR",19-1044,,BI,NA,,12/11/2021,12/11/2018,01/01/2021,,,,,,,,,,1156 WELLINGTON STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Annual inspection, bi-monthly inspections-OTTAWA GRACE MANOR",19-1044,,SAI,NA,,12/11/2021,12/11/2018,01/01/2021,,,,,,,,,,1156 WELLINGTON STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Annual inspection, bi-monthly inspections-OTTAWA GRACE MANOR",19-1044,,BI,NA,,12/11/2021,12/11/2018,01/01/2021,,,,,,,,,,1156 WELLINGTON STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Annual inspection, bi-monthly inspections-OTTAWA GRACE MANOR",19-1044,,BI,NA,,12/11/2021,12/11/2018,01/01/2021,,,,,,,,,,1156 WELLINGTON STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,AI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-KPMG MANAGEMENT SERVICES LP,19-1109,,MI,100049.0,,03/04/2021,03/04/2019,01/01/2021,,,,,,,,,,"150 ELGIN STREET, 16TH, 17TH, 18TH FLOORS",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,AI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,SAI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,250 ALBERT STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BILLING,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,59 CAMELOT DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BILLING,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,59 CAMELOT DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BILLING,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,59 CAMELOT DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BILLING,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,59 CAMELOT DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,AI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,59 CAMELOT DRIVE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,SAI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,AI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,BI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,MI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,301 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,SAI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,365 MARCH ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-MORGUARD INVESTMENTS LTD.,19-1165JP,,AI,100022.0,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,365 MARCH ROAD,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,AI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,61 MCEWEN AVENUE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,BI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,MI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,BI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,AI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,MI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,MI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,BI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Inspections-PRIME CORP MANAGEMENT INC.,"19-1189,19-1153",,MI,NA,,12/14/2021,12/14/2016,01/01/2021,,,,,,,,,,240 STEWART STREET,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
